negative_top1,neutral_top1,positive_top1,negative_top2,neutral_top2,positive_top2,negative_top3,neutral_top3,positive_top3,negative_top4,neutral_top4,positive_top4,negative_top5,neutral_top5,positive_top5,negative_top6,neutral_top6,positive_top6,negative_top7,neutral_top7,positive_top7,negative_top8,neutral_top8,positive_top8,negative_top9,neutral_top9,positive_top9,negative_top10,neutral_top10,positive_top10,negative_top11,neutral_top11,positive_top11,negative_top12,neutral_top12,positive_top12,negative_top13,neutral_top13,positive_top13,negative_top14,neutral_top14,positive_top14,negative_top15,neutral_top15,positive_top15,negative_top16,neutral_top16,positive_top16,negative_top17,neutral_top17,positive_top17,negative_top18,neutral_top18,positive_top18,negative_top19,neutral_top19,positive_top19,negative_top20,neutral_top20,positive_top20,negative_top21,neutral_top21,positive_top21,negative_top22,neutral_top22,positive_top22,negative_top23,neutral_top23,positive_top23,negative_top24,neutral_top24,positive_top24,negative_top25,neutral_top25,positive_top25
0.10634519,0.6598615,0.2337933,0.19655833,0.7907443,0.012697351,0.9275381,0.06927227,0.003189612,0.52356094,0.45404527,0.02239381,0.5558393,0.41901156,0.025149083,0.16265176,0.81980604,0.017542157,0.015655365,0.73274845,0.25159624,0.45904326,0.50001943,0.040937353,0.063108,0.80739576,0.12949625,0.9300899,0.06791109,0.0019990394,0.5974048,0.39215618,0.010439109,0.5747274,0.41286522,0.012407359,0.006939794,0.8763674,0.11669285,0.8819481,0.114079244,0.003972663,0.3498746,0.6238028,0.02632263,0.7962681,0.18970375,0.0140280835,0.73692834,0.256587,0.0064846785,0.07346012,0.8690193,0.05752047,0.011819076,0.6300615,0.3581194,0.75756633,0.23293355,0.00950013,0.2544582,0.7284852,0.017056594,0.2264031,0.7171274,0.05646949,0.5985311,0.39173624,0.009732673,0.15964799,0.805352,0.03499999,0.6031464,0.3866939,0.010159742
0.011045771,0.88687617,0.10207797,0.0028780454,0.34715116,0.6499708,0.035354134,0.7916993,0.17294656,0.0047373693,0.17135547,0.8239072,0.5581376,0.4289749,0.012887505,0.02318851,0.91688555,0.05992599,0.0072590006,0.6572355,0.33550557,0.04924989,0.9073421,0.04340801,0.3691856,0.6207725,0.010041933,0.34252512,0.63730574,0.020169085,0.8561117,0.14031154,0.0035768081,0.5034532,0.48655972,0.009987047,0.22832395,0.7085511,0.063124955,0.55981994,0.42497283,0.015207242,0.6718358,0.32103312,0.0071310727,0.8790656,0.11762103,0.0033134813,0.41555798,0.5387468,0.04569526,0.19448668,0.7718872,0.033626176,0.5443061,0.4294824,0.026211495,0.64538765,0.34025156,0.014360756,0.38563457,0.5967911,0.017574292,0.15200216,0.82668227,0.02131557,0.010640576,0.54946244,0.439897,0.017453795,0.9337676,0.04877863,0.54096895,0.4272536,0.031777427
0.45168272,0.51958746,0.028729858,0.103093594,0.87195396,0.024952464,0.47502714,0.48625514,0.038717676,0.0019020869,0.15049255,0.84760535,0.26321694,0.71396184,0.02282119,0.18583381,0.5760913,0.23807496,0.8679359,0.12881987,0.0032442817,0.19724132,0.7814318,0.021326821,0.011895735,0.6218019,0.36630234,0.3028895,0.6785339,0.01857662,0.6219692,0.37133732,0.0066934754,0.6311915,0.35821602,0.010592568,0.17566751,0.7752196,0.049112923,0.017458903,0.8620961,0.12044509,0.581605,0.39827225,0.020122718,0.07578,0.88477844,0.03944166,0.81434613,0.17954074,0.006113176,0.75569934,0.23984589,0.0044547413,0.8304103,0.1658242,0.0037654366,0.9062329,0.09105872,0.0027084711,0.29126585,0.6897389,0.018995326,0.61593646,0.3769865,0.0070770094,0.37477005,0.6104326,0.014797361,0.30315626,0.65045315,0.04639056,0.5260511,0.44233316,0.031615756
0.0036628486,0.16460204,0.83173513,0.11692902,0.6308264,0.2522445,0.5030983,0.48071218,0.016189544,0.90799266,0.08975222,0.0022550996,0.92259485,0.074868165,0.0025369227,0.792796,0.20055045,0.006653549,0.22102948,0.7396721,0.03929844,0.068316504,0.86212754,0.06955597,0.005877216,0.5914751,0.4026476,0.020270672,0.7654715,0.21425787,0.8367279,0.1595547,0.003717418,0.06617409,0.56209046,0.37173545,0.11528976,0.77350765,0.111202575,0.44149986,0.5400966,0.018403543,0.8883919,0.10881167,0.002796433,0.839402,0.15688923,0.0037087116,0.7473169,0.24379013,0.00889303,0.12142619,0.8543556,0.024218181,0.52400476,0.46787238,0.00812294,0.0171178,0.9068366,0.076045536,0.68991977,0.30195466,0.008125598,0.49893486,0.47427833,0.02678675,0.8642926,0.13061117,0.005096283,0.6032608,0.3772371,0.019502081,0.3149842,0.63006717,0.054948647
0.7882445,0.20471013,0.007045382,0.93273073,0.06457592,0.0026933365,0.37644783,0.5843069,0.039245255,0.035179794,0.42533895,0.5394813,0.803289,0.18914905,0.0075619062,0.3850015,0.5985174,0.016481077,0.65693104,0.33723947,0.005829496,0.7419124,0.25186768,0.0062198495,0.4966186,0.4941177,0.009263791,0.32835108,0.5441592,0.12748967,0.63114333,0.35010952,0.01874717,0.13981034,0.6985276,0.16166209,0.93379724,0.06399228,0.0022103759,0.011295268,0.41547132,0.5732335,0.4186413,0.56887555,0.012483143,0.0022069393,0.24555433,0.7522387,0.461203,0.5218772,0.01691975,0.7662086,0.22853394,0.0052574635,0.538828,0.44794315,0.013228761,0.20428364,0.75832975,0.037386574,0.7570635,0.23332153,0.009614964,0.74899817,0.24722373,0.0037780886,0.8065913,0.1865658,0.0068429243,0.28363526,0.70005,0.01631477,0.48755786,0.49953914,0.012902993
0.6829486,0.3099299,0.0071215048,0.8264873,0.16725022,0.0062624253,0.93718994,0.059099205,0.0037107975,0.8365448,0.16086778,0.0025874127,0.10375266,0.74310046,0.1531469,0.5699836,0.42135704,0.008659372,0.087162174,0.39543536,0.51740247,0.3550513,0.5740064,0.07094236,0.0042119604,0.11572706,0.8800609,0.5495179,0.4152477,0.03523434,0.055619508,0.7163255,0.22805503,0.13789509,0.7904698,0.07163502,0.037394598,0.90619576,0.05640961,0.8286261,0.16806683,0.0033070038,0.7795508,0.21133621,0.009112994,0.90102524,0.09657053,0.0024043163,0.025399486,0.8794697,0.09513083,0.7491202,0.24468578,0.006194069,0.20137124,0.7464599,0.052168813,0.31680003,0.6502883,0.03291174,0.26065853,0.63560015,0.10374132,0.8554277,0.14061242,0.003959909,0.8519933,0.14025357,0.007753146,0.03448187,0.77571154,0.1898066,0.77819735,0.21366328,0.008139338
0.46348396,0.47898877,0.05752721,0.5289225,0.4427368,0.028340673,0.22406258,0.7339685,0.041968983,0.8637362,0.13204105,0.004222694,0.40897113,0.56953305,0.021495806,0.76368064,0.22768335,0.008636008,0.10032682,0.7565234,0.14314985,0.29261506,0.68598807,0.0213969,0.6229989,0.3535754,0.02342564,0.7481586,0.24577318,0.006068348,0.82825243,0.16753142,0.0042161467,0.5002379,0.47665462,0.023107542,0.92840266,0.06909028,0.002507073,0.81703573,0.1783585,0.0046057263,0.35434568,0.6161202,0.02953409,0.0058439807,0.34740964,0.64674634,0.16255078,0.7855352,0.051914,0.8465554,0.14104655,0.012398113,0.35217592,0.6261739,0.021650106,0.00459666,0.6595863,0.33581707,0.33301497,0.64903295,0.017952116,0.50640124,0.4805971,0.013001655,0.39875683,0.58726585,0.013977322,0.5252187,0.45712426,0.017656973,0.79138434,0.20368506,0.0049305935
0.44532377,0.50347865,0.051197637,0.7307197,0.26279798,0.0064822813,0.73694724,0.2527733,0.010279427,0.00760805,0.7954932,0.19689877,0.9344626,0.06374561,0.0017917774,0.35735556,0.6123036,0.03034077,0.5653178,0.4076686,0.027013576,0.7506619,0.22871116,0.020626953,0.31913766,0.6672937,0.013568632,0.47257012,0.5115593,0.015870579,0.20438062,0.76202106,0.033598304,0.64186776,0.35025564,0.007876629,0.93356156,0.06370987,0.0027286373,0.38846374,0.5979216,0.013614623,0.62419724,0.36647826,0.009324517,0.5984876,0.3849773,0.016535152,0.7451385,0.24294719,0.011914253,0.7697066,0.22120523,0.00908813,0.018925205,0.8967188,0.084356025,0.010792215,0.87064266,0.11856509,0.5625651,0.41990778,0.017527109,0.8376448,0.15463176,0.007723467,0.44482616,0.51718634,0.037987504,0.5156073,0.47601053,0.0083821835,0.91994435,0.07808786,0.0019678806
0.7556336,0.23622964,0.008136767,0.28071108,0.69800997,0.021278936,0.18546094,0.7946581,0.01988096,0.41758698,0.55841607,0.023996945,0.7768613,0.21851532,0.004623447,0.0042289593,0.29890874,0.6968623,0.87049276,0.124542244,0.004964996,0.18970588,0.7819332,0.028360905,0.7003563,0.2888932,0.010750461,0.41860312,0.5719782,0.0094185965,0.64192396,0.34665507,0.01142092,0.17979077,0.7562302,0.06397903,0.20394191,0.77592677,0.020131314,0.94166005,0.056063283,0.0022766083,0.028123671,0.9421023,0.029773973,0.41498533,0.57596904,0.009045655,0.2227251,0.7610282,0.016246747,0.51326793,0.4726637,0.0140683595,0.8712077,0.1261487,0.0026435868,0.96597946,0.032200694,0.0018198972,0.7176173,0.2739735,0.008409252,0.010608018,0.26567087,0.7237211,0.5083663,0.47946346,0.012170221,0.096552975,0.8753381,0.028108966,0.64922756,0.3402593,0.010513168
0.92277986,0.074309625,0.0029104867,0.067509666,0.8206206,0.11186975,0.878767,0.118131764,0.0031011861,0.52301174,0.4521522,0.024836065,0.90359116,0.09358702,0.002821893,0.016358182,0.8410816,0.14256024,0.47266105,0.47415826,0.053180642,0.75182605,0.23905914,0.009114807,0.8736582,0.123462304,0.0028794874,0.88630813,0.10982765,0.0038641212,0.63624007,0.35668468,0.0070752017,0.35263363,0.6220957,0.025270708,0.049936205,0.7305355,0.2195283,0.057866976,0.86382,0.07831303,0.5370822,0.45419064,0.00872712,0.24106216,0.6716139,0.087324016,0.7863792,0.20990694,0.00371382,0.7108049,0.28297514,0.0062200334,0.64917934,0.3426186,0.00820196,0.07023342,0.8819353,0.047831174,0.0041672913,0.36731583,0.62851685,0.9582489,0.038972747,0.0027783397,0.18970314,0.7585911,0.051705793,0.8349179,0.15992282,0.00515927,0.31531298,0.66972953,0.014957479
0.24294731,0.6090225,0.14803016,0.1230304,0.60266966,0.27429998,0.73366266,0.25592735,0.010409931,0.10776248,0.8113403,0.08089722,0.47364277,0.51616377,0.010193457,0.8871649,0.11015499,0.0026800956,0.2969443,0.59630525,0.10675046,0.78898245,0.19125436,0.019763151,0.44401783,0.5279818,0.028000338,0.33573967,0.6540041,0.010256173,0.13644242,0.83382195,0.029735586,0.007060846,0.6996698,0.2932694,0.5911574,0.39640287,0.012439658,0.60032624,0.38799787,0.0116759185,0.9100815,0.08565712,0.004261432,0.27987668,0.7102308,0.009892452,0.47141713,0.5151629,0.013420057,0.6865009,0.2934976,0.020001536,0.064584926,0.8754422,0.059972882,0.13878511,0.8050649,0.056149974,0.055872317,0.90216017,0.041967526,0.48323712,0.5008884,0.015874395,0.37495884,0.59109163,0.033949524,0.7793356,0.21424864,0.0064158104,0.54775,0.4393747,0.01287529
0.062728174,0.85574645,0.081525326,0.552742,0.43191677,0.015341217,0.88052505,0.11574289,0.0037320594,0.86348,0.13067698,0.0058430377,0.009930671,0.8200191,0.17005025,0.87881315,0.1169774,0.004209478,0.87867707,0.11840819,0.0029148113,0.6658919,0.32417855,0.009929635,0.6687485,0.31876934,0.012482189,0.66144735,0.33093557,0.0076170317,0.4173636,0.57434464,0.008291735,0.38022032,0.59527487,0.024504757,0.8576895,0.13647252,0.0058379695,0.6579307,0.333607,0.008462361,0.7801486,0.21459725,0.0052541015,0.83346,0.15717919,0.009360812,0.6335641,0.35807294,0.008362906,0.034601733,0.9340831,0.03131514,0.3619082,0.6210429,0.017048884,0.81373155,0.1813968,0.0048717028,0.76415783,0.22556056,0.010281715,0.83928525,0.1577209,0.002993868,0.7462447,0.24837832,0.005376934,0.024684597,0.7324093,0.24290608,0.05377196,0.89572,0.050507963
0.014435161,0.78128564,0.2042792,0.104405865,0.8229009,0.07269324,0.9276944,0.06765584,0.0046497723,0.64624614,0.34205857,0.011695334,0.7902976,0.20567374,0.0040286323,0.0045829313,0.65022826,0.3451888,0.14421093,0.766711,0.08907811,0.573951,0.4078835,0.0181655,0.60402715,0.38550955,0.010463267,0.010043489,0.5453179,0.44463855,0.43830815,0.55001485,0.011676945,0.07169265,0.83584696,0.09246036,0.14225693,0.83555275,0.022190373,0.9504106,0.0479092,0.0016801856,0.2599461,0.7100584,0.02999549,0.58169794,0.3774266,0.04087547,0.0384063,0.7118674,0.24972634,0.33690435,0.6289377,0.03415797,0.54093254,0.44790292,0.011164569,0.20713052,0.76127326,0.031596147,0.035978537,0.4865784,0.4774431,0.6968683,0.2890178,0.014113881,0.05618282,0.817828,0.12598921,0.025625233,0.75393325,0.22044149,0.8552085,0.14183007,0.0029614395
0.8967627,0.10104186,0.0021954894,0.530596,0.4493329,0.020071028,0.8170253,0.17674527,0.006229398,0.66709334,0.32361034,0.009296322,0.050177235,0.48498276,0.46484002,0.8031491,0.18821885,0.008632052,0.2703032,0.70005614,0.029640615,0.47328216,0.50539935,0.021318505,0.2525252,0.72354954,0.02392523,0.74455947,0.24732482,0.008115753,0.7976768,0.19784106,0.004482078,0.13833356,0.78468895,0.076977484,0.0043914495,0.48690826,0.50870025,0.37693405,0.5128439,0.110222034,0.5966386,0.39007655,0.013284835,0.32353354,0.6307636,0.04570281,0.9062398,0.091506556,0.0022536202,0.3772105,0.5937254,0.029064078,0.27309564,0.7080047,0.018899705,0.65244913,0.34099624,0.0065546664,0.8205916,0.17386867,0.0055396855,0.6345235,0.357005,0.008471495,0.45109868,0.51884353,0.030057827,0.6305487,0.36094135,0.008510008,0.13962412,0.77664787,0.08372804
0.041612644,0.4191617,0.5392257,0.45155227,0.53323984,0.015207881,0.09606131,0.87102354,0.03291524,0.88697004,0.109932885,0.003097049,0.0075968127,0.80154973,0.19085348,0.2583194,0.6913123,0.050368257,0.4747027,0.51324016,0.01205713,0.034538053,0.5756459,0.38981605,0.2577213,0.7105504,0.031728268,0.8865338,0.110832416,0.0026338554,0.24528614,0.710383,0.04433084,0.011706201,0.8115441,0.1767497,0.11757806,0.83215487,0.050267003,0.8516478,0.14495032,0.003401862,0.7313494,0.26396725,0.0046833595,0.55973047,0.43417445,0.0060950755,0.17055114,0.80588377,0.023565061,0.5194831,0.46478868,0.01572822,0.58534473,0.39331815,0.021337189,0.06418793,0.88684064,0.048971422,0.09533814,0.86484826,0.039813552,0.918445,0.07885711,0.0026978385,0.7037042,0.29084685,0.005448963,0.02560143,0.89838415,0.07601437,0.8275,0.16528285,0.00721719
0.79075706,0.19887067,0.010372258,0.90711504,0.09047857,0.002406395,0.89869577,0.09891658,0.002387633,0.7547532,0.23727578,0.007971014,0.014090636,0.5766792,0.40923008,0.3237328,0.6503565,0.025910743,0.009884182,0.88788474,0.10223117,0.8448313,0.14645545,0.008713324,0.3426422,0.64374334,0.013614459,0.24264398,0.646455,0.11090104,0.9275472,0.069681145,0.0027715683,0.011909515,0.87315464,0.11493579,0.23364888,0.7455947,0.020756518,0.57988584,0.40939388,0.0107203,0.67293257,0.30370557,0.023361837,0.12459596,0.8209983,0.054405738,0.77726066,0.2189425,0.0037968543,0.55410665,0.42891917,0.016974138,0.1132892,0.82446903,0.062241696,0.5772376,0.37557396,0.04718846,0.8319498,0.16481374,0.003236506,0.07093539,0.8317603,0.09730437,0.84106344,0.15488695,0.0040496206,0.8969291,0.09885136,0.0042195385,0.57946104,0.39814493,0.02239405
0.71167684,0.26523,0.023093143,0.6227434,0.34903315,0.02822344,0.80801696,0.18623853,0.0057445634,0.7005077,0.28402972,0.015462577,0.4601031,0.524385,0.015511995,0.191319,0.55536723,0.25331375,0.036167957,0.9114463,0.052385736,0.23194394,0.7042928,0.0637633,0.4187242,0.5161573,0.06511842,0.7485463,0.24152246,0.009931305,0.5720643,0.40859303,0.019342644,0.41526684,0.5570231,0.027709993,0.0022141973,0.26485303,0.7329328,0.93267006,0.064426534,0.002903393,0.09935539,0.87061715,0.03002744,0.7008179,0.29307756,0.0061045415,0.088713065,0.8551777,0.056109227,0.8768821,0.11891494,0.004203091,0.0024218461,0.27052414,0.727054,0.5519933,0.43809444,0.0099122515,0.19563733,0.7797211,0.024641564,0.93039036,0.06637867,0.0032309056,0.4622455,0.52815413,0.009600334,0.21113437,0.7536892,0.035176355,0.16407688,0.78179353,0.054129582
0.34870115,0.55825925,0.0930396,0.20291056,0.64307666,0.15401275,0.10938202,0.8166419,0.073976055,0.03208296,0.6991255,0.26879153,0.0052588545,0.2464955,0.74824566,0.0407208,0.48345736,0.4758219,0.4193076,0.5646968,0.015995607,0.7796119,0.2167681,0.0036201002,0.8195831,0.16485558,0.015561248,0.3841378,0.6014212,0.014441005,0.018778933,0.7663425,0.21487851,0.015407569,0.8020878,0.18250464,0.50753355,0.4620225,0.030443963,0.84871775,0.14748317,0.0037991642,0.7256862,0.26907322,0.0052406024,0.31979162,0.6654046,0.014803666,0.31563815,0.6676692,0.016692637,0.7472464,0.2413224,0.011431227,0.2717543,0.6965578,0.031687915,0.42027846,0.56737816,0.012343357,0.81835645,0.17793743,0.00370601,0.09080063,0.81496197,0.09423738,0.752616,0.24200527,0.0053787315,0.59291214,0.39203957,0.015048276,0.64824325,0.3453185,0.006438276
0.72818154,0.26358116,0.008237276,0.097292185,0.7296371,0.17307076,0.417592,0.5708537,0.011554343,0.41573325,0.5065533,0.07771344,0.6977109,0.29200715,0.01028198,0.6672973,0.3229723,0.009730373,0.8491704,0.14488702,0.0059425444,0.4532422,0.5356772,0.0110805705,0.929995,0.06813657,0.0018684258,0.02445816,0.9244778,0.051063996,0.56768847,0.42011458,0.012196947,0.001530187,0.13157797,0.86689186,0.50917226,0.47257942,0.018248348,0.030571504,0.87713045,0.09229798,0.5813874,0.4007936,0.017818978,0.19843784,0.7378246,0.06373753,0.02545127,0.9253344,0.04921436,0.5704162,0.4191315,0.010452341,0.0036428373,0.43245813,0.56389904,0.45074612,0.5362729,0.012981043,0.5285792,0.45561874,0.01580204,0.17588252,0.7930951,0.031022437,0.024281094,0.83709806,0.13862084,0.6362468,0.35388342,0.009869854,0.00901176,0.55498517,0.43600306
0.026297024,0.6443358,0.32936713,0.92034847,0.07709866,0.0025529698,0.9192565,0.07770384,0.0030396276,0.6816969,0.30600893,0.012294193,0.86580944,0.1269351,0.0072554783,0.83906144,0.15754552,0.0033931546,0.5726452,0.40423146,0.023123348,0.7730374,0.22302617,0.0039365017,0.81548434,0.17839244,0.006123191,0.1343517,0.8068396,0.05880865,0.2566485,0.71495444,0.028397096,0.045574963,0.7110318,0.24339326,0.83699924,0.15872101,0.0042797867,0.5371512,0.45350587,0.009342944,0.0919675,0.88387513,0.024157407,0.06078661,0.87689936,0.06231402,0.00860885,0.43334502,0.5580461,0.45562282,0.5370101,0.0073671057,0.17208238,0.7462795,0.08163818,0.834597,0.1610026,0.004400423,0.27944857,0.7057243,0.014827162,0.35749307,0.61391807,0.02858883,0.3971198,0.58462876,0.018251449,0.6175223,0.3742486,0.008229151,0.42261702,0.5629696,0.014413341
0.43041486,0.5575866,0.011998452,0.8324182,0.16154343,0.006038396,0.057222463,0.8202487,0.12252882,0.5738943,0.4141788,0.011926869,0.035280883,0.32948953,0.6352296,0.8903244,0.10047228,0.0092032775,0.16737796,0.8063732,0.026248876,0.9093699,0.08815308,0.002477043,0.75016695,0.24329227,0.0065408074,0.49132448,0.49645823,0.012217225,0.14771374,0.8151582,0.037128128,0.6171301,0.35668662,0.026183242,0.3519623,0.5874429,0.060594827,0.18220901,0.7742719,0.043519124,0.8179659,0.17704664,0.004987433,0.85641956,0.13784128,0.00573918,0.8034052,0.19076669,0.005828076,0.0064994693,0.24183549,0.75166506,0.021187881,0.5358109,0.44300118,0.54918617,0.43991488,0.010898951,0.8546826,0.14277855,0.0025388491,0.918633,0.07882787,0.002539251,0.80667335,0.18998252,0.003344199,0.0713498,0.8296548,0.09899538,0.85103065,0.14556617,0.0034032085
0.7526073,0.24106129,0.0063314475,0.46521097,0.5272865,0.0075024613,0.6308462,0.34803942,0.021114374,0.023004493,0.7159667,0.26102874,0.16525243,0.77978814,0.05495944,0.18765579,0.7184739,0.093870334,0.6919472,0.2961538,0.011898908,0.3175147,0.6503092,0.032176126,0.69705576,0.29496196,0.007982208,0.7663218,0.22955559,0.004122661,0.006313174,0.7253877,0.26829913,0.28825903,0.674185,0.037555978,0.14140701,0.83100116,0.027591836,0.45972273,0.5304286,0.0098486915,0.01953658,0.38916636,0.59129703,0.31578907,0.6248301,0.059380796,0.077791646,0.76414996,0.15805848,0.8333366,0.16198474,0.004678729,0.7652321,0.22926743,0.005500483,0.06550509,0.77067906,0.1638159,0.53184134,0.44460183,0.023556782,0.31539086,0.63903844,0.04557068,0.041032083,0.8867923,0.07217557,0.8014346,0.18919937,0.009366039,0.008964217,0.17589091,0.8151449
0.010370596,0.17278886,0.8168406,0.8543371,0.14174579,0.003917077,0.028462132,0.61714673,0.3543911,0.6971204,0.29777604,0.005103531,0.6908903,0.301667,0.0074426997,0.7476546,0.24821812,0.004127256,0.68714905,0.294708,0.01814291,0.6795312,0.3145004,0.0059683714,0.14644723,0.7258597,0.12769309,0.5421223,0.44101432,0.016863415,0.1576955,0.82100946,0.021295067,0.87957954,0.11781425,0.0026062843,0.44276902,0.5453362,0.0118947625,0.693435,0.30106184,0.005503156,0.61218363,0.3816758,0.0061405236,0.13646507,0.64951456,0.21402039,0.028434632,0.4297826,0.5417828,0.6091204,0.37519693,0.015682613,0.9498526,0.04806028,0.0020870497,0.40170926,0.5869069,0.011383906,0.103997156,0.8494145,0.046588395,0.31313482,0.6697494,0.01711584,0.52236193,0.4551881,0.022449965,0.8001245,0.19054677,0.009328652,0.037658453,0.7891526,0.17318894
0.593074,0.39929992,0.0076260567,0.34855512,0.6322925,0.019152375,0.12783977,0.8251836,0.046976663,0.30937546,0.6121736,0.07845097,0.76033175,0.22845106,0.011217177,0.9249409,0.07132579,0.0037333302,0.67212,0.32030877,0.0075712316,0.26151645,0.7074124,0.031071091,0.71585625,0.2739146,0.0102291815,0.03842027,0.8397795,0.12180022,0.5127083,0.4721261,0.015165537,0.0034885001,0.17806019,0.81845134,0.8101529,0.17541541,0.014431687,0.9237559,0.07346492,0.002779258,0.85377556,0.14141153,0.0048129135,0.34583238,0.63185644,0.022311132,0.9416368,0.0563667,0.0019965624,0.46239343,0.5216848,0.01592177,0.32158267,0.65549636,0.022920957,0.044106882,0.58065623,0.3752369,0.7486366,0.24674258,0.004620819,0.0065078707,0.8659793,0.12751287,0.010105657,0.7429639,0.2469304,0.21841638,0.7612091,0.020374548,0.9087152,0.08841839,0.0028665005
0.53787076,0.44678697,0.015342254,0.7912387,0.198718,0.010043258,0.13387075,0.798365,0.06776425,0.3936632,0.59035355,0.015983209,0.118126206,0.85133,0.0305439,0.8075329,0.18566675,0.006800348,0.8040319,0.18479997,0.01116809,0.74338645,0.2491707,0.0074428655,0.68085307,0.31158122,0.0075657335,0.1255609,0.7107332,0.16370595,0.059823554,0.7955502,0.14462622,0.4870705,0.4766826,0.03624679,0.6761116,0.31601757,0.00787077,0.89398223,0.103397295,0.0026204777,0.17190553,0.6920843,0.1360101,0.00996392,0.5936169,0.3964192,0.0319351,0.75425047,0.21381438,0.5350311,0.4531683,0.011800631,0.20750691,0.7604498,0.0320433,0.6245304,0.36851698,0.0069526364,0.9434399,0.054361634,0.002198555,0.69821215,0.28674152,0.015046321,0.45419753,0.5236021,0.022200298,0.9299974,0.0661881,0.0038145562,0.5381926,0.44322872,0.018578729
0.30564275,0.6491341,0.045223173,0.6648337,0.30966395,0.025502322,0.040838778,0.7710807,0.18808055,0.38431698,0.6006381,0.015044903,0.7651509,0.22787905,0.0069700945,0.8580649,0.13772638,0.0042086723,0.43389568,0.5444813,0.021622997,0.47733265,0.49721703,0.025450401,0.015574978,0.6598126,0.32461244,0.70145977,0.286134,0.012406161,0.64536667,0.33629298,0.018340353,0.457282,0.5274884,0.015229584,0.27216488,0.71299046,0.014844639,0.4218424,0.557422,0.02073559,0.062783346,0.8669106,0.07030612,0.9485619,0.049548283,0.0018898138,0.68100005,0.31285313,0.006146845,0.75858986,0.23721983,0.004190318,0.08644359,0.86799467,0.0455618,0.7295211,0.2527674,0.017711563,0.0056375675,0.82120126,0.17316112,0.0092356885,0.773422,0.21734227,0.31430876,0.6645441,0.021147091,0.8127885,0.17896356,0.008247963,0.3936632,0.59035355,0.015983209
0.073246956,0.8968745,0.029878592,0.18044114,0.77782214,0.04173678,0.76906615,0.2161263,0.01480757,0.020190591,0.42288566,0.55692375,0.28991273,0.6560529,0.054034345,0.39774135,0.5400546,0.062203996,0.2338293,0.7083929,0.057777766,0.80592126,0.18394302,0.010135705,0.033017874,0.5727322,0.39424992,0.86494225,0.12926586,0.005791876,0.033216152,0.43604872,0.5307352,0.53552514,0.4517816,0.012693298,0.43429407,0.5575965,0.0081095,0.60274273,0.37856382,0.018693462,0.0753461,0.80792594,0.11672794,0.8281685,0.16689259,0.0049389605,0.03909362,0.7311449,0.22976148,0.5722576,0.39513975,0.032602675,0.029035253,0.93512315,0.035841707,0.4567861,0.50557643,0.037637502,0.5027401,0.48829016,0.008969707,0.72015077,0.27347457,0.0063746227,0.060278803,0.72913194,0.21058932,0.23103349,0.72227705,0.04668952,0.40143567,0.57768905,0.02087528
0.06337372,0.90897566,0.0276507,0.40263984,0.57881725,0.01854298,0.5081587,0.47413793,0.017703392,0.11256301,0.66607904,0.22135796,0.17154042,0.8000908,0.02836871,0.10853069,0.8568084,0.03466087,0.6662864,0.3177062,0.016007405,0.09923357,0.8688954,0.031871073,0.8683813,0.12868696,0.002931627,0.10787161,0.769596,0.12253241,0.19609095,0.7721718,0.03173727,0.032675117,0.8735782,0.093746625,0.41226494,0.54917973,0.038555346,0.009937677,0.8740387,0.11602366,0.71505034,0.27677718,0.008172406,0.78203124,0.21412398,0.003844796,0.62923205,0.3621158,0.008652114,0.005322284,0.37873483,0.6159429,0.8072941,0.1867963,0.0059096697,0.6550716,0.33549815,0.009430219,0.88911587,0.107174404,0.0037098234,0.024727503,0.8966067,0.078665875,0.3493836,0.63043916,0.020177236,0.5483646,0.41695628,0.034679137,0.2959496,0.6777643,0.026286116
0.79242283,0.20122865,0.0063484544,0.502875,0.47703916,0.020085841,0.020177633,0.7917703,0.18805215,0.8072236,0.1804404,0.012336041,0.8284353,0.16824715,0.0033175051,0.39425766,0.57779485,0.027947461,0.79288083,0.19948451,0.0076346793,0.741841,0.25372818,0.0044307,0.6671007,0.32591712,0.00698216,0.017277576,0.9371425,0.04557995,0.09059041,0.872414,0.036995597,0.912348,0.085480794,0.0021711804,0.46977922,0.4482157,0.082005054,0.6162645,0.3773611,0.0063744397,0.0059022275,0.51571494,0.47838283,0.8839249,0.11100497,0.0050701355,0.9072062,0.0895999,0.0031939668,0.75793564,0.22439308,0.017671352,0.56528336,0.37672487,0.057991788,0.03852177,0.9120099,0.049468324,0.51883316,0.44511443,0.036052424,0.65045714,0.34211692,0.007425995,0.003894607,0.47302437,0.52308106,0.09955403,0.81290996,0.08753602,0.013329172,0.60368335,0.38298744
